0,1,2,3,4,5,6,7
CONTENDERS 115 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/bb62b6d8-e930-473b-b99d-ad2eef1e41ee/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTlhODcyNmE1ZCIsImNpcGhlcnRleHQiOiJwMzVRUkgzcmhLRjcxcWo1XC9Yb0d2emc0RGNycmZhYXZsTGt0c3ZBNXFpRTBCQXZ1bDhuOHJkcFg2N1FsVW5FNiIsIml2IjoiMzJjZTk0Yjc3MDkwNWIwMzY3OTRkYzM1Njk5MGRhYjMiLCJzYWx0IjoiNDI3NDNiM2IzY2FmNTM0N2EwYmEyOGJlM2ExNzU2OTMifQ==,"Long and Short simultaniously Part 2
",qzjcc5,"September 15, 2021","<div class=""elementor-widget-container"">
<p><strong>3:32 - LONG AND SHORT SIMULTANIOUSLY</strong></p>
<ul>
<li>On Bybit it is only possible to long and short on the same account using the USDT pair</li>
<li>If holding BTC one needs to use Perpetual and inverse futures with an expiration date</li>
<li>Trading against USDT it is very simple to hold long and short</li>
<li>Trading USD we can use two types of BTC futures or use the sub account feature</li>
<li>Assets can be transferred between accounts for free and instantly so you can have long open on one account and short on another (there is no limit of how many sub accounts you can have)</li>
</ul>
<p><strong>13:07 - HOW TO TRADE ON BYBIT</strong></p>
<ul>
<li>Daniel shows how to exchange assets, where to check past orders and trades, how to enter positions etc.</li>
</ul>
<p><strong>21:51 - BTC TA AND TRADING ON BYBIT</strong></p>
<ul>
<li>Daniel does not blindly short resistances but always waits for the reaction</li>
</ul>
<p><strong>33:14 - SUB ACCOUNTS</strong></p>
<p><strong>37:02 - SUMMARY</strong></p>
<p><strong>37:45 - Q&amp;A</strong></p>
<ul>
<li>Daniel does not use ExoCharts for altcoin trading because he trades them differently (simplified)</li>
<li>Generally, your shorts ‘should’ be bigger than longs because of hedging</li>
</ul>
</div>",3fc0e2f1c30dc5f59f9b27c11db938db
CONTENDERS 114 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/790985f1-2351-4c61-b731-4ed3e18f6a2a/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTlhODllYmYzYiIsImNpcGhlcnRleHQiOiJ1Y291SHMxR0lUdG5XT05WZ1F4UU5WYkNZNUhvcnFiR2lqa0l0em1HYVwvZjhLcTYxR0ZFYmlkNWhoT3Y5M21xNyIsIml2IjoiYWNmNzk3M2MyYzQxZjY2MmNiM2UyZTNiNzFiMzI2NGMiLCJzYWx0IjoiNWEwZDI1NGI3MDY4ZWNiZjdlMDVhMzQyM2U2NzEzOGUifQ==,"Long and Short simultaniously Part 1
",qz4xp0,"September 8, 2021","<div class=""elementor-widget-container"">
<p><strong>0:51 - LAST WEEK’S RECAP</strong></p>
<ul>
<li>Probabilities are very important</li>
</ul>
<p><strong>2:55 - LONG AND SHORT SIMULTANIOUSLY</strong></p>
<ul>
<li>Daniel almost always holds at least 2 positions at the same time - from swing trading down to day trading</li>
<li>There are pros and cons to this and it is more advanced method</li>
<li>When Daniel has a really nice short position he will not close it when he enters a long position until he sees a sign of strength</li>
<li>He potentially closes the short if POC (or safer VAH) of the range is reclaimed</li>
<li>Keep your losses small and keep your winners run</li>
<li>There is no point in longing and shorting at the same price - this is gambling, not trading high probabilities</li>
<li>We want to take shorts only from high areas of resistance and longs from low areas of support</li>
<li>The reason why Daniel does this is to have that layer of being hedged (he trades with a large capital)</li>
<li>He will generally hold a short position longer for a sign of strength from the bulls as he has so much spot BTC to think about</li>
<li>He does not really need to take a leveraged long on BTC because he has a lot of spot BTC</li>
</ul>
<p><strong>17:53 - PROS</strong></p>
<ul>
<li>If you are in a short from the top and long from the bottom it is a great way to see which one wins and turns into a swing trade potentially</li>
<li>This also helps psychologically - loss is much smaller than the winner</li>
<li>The psychological aspect of the hedge gives that slight subconscious confidence booster to take the next trade in the opposite direction</li>
<li>Using this method, you should see continuous, consistent uptrend on the overall ROI day on day</li>
</ul>
<p><strong>24:34 - CONS</strong></p>
<ul>
<li>The biggest con is that you will not make as much money as if you fully closed your trade and open the trade in the opposite direction</li>
<li>This method can be a bit confusing as you are having to manage (at least) 2 positions at the same time</li>
</ul>
<p><strong>39:00 - Q&amp;A</strong></p>
<p><strong>50:08 - SUMMARY</strong></p>
</div>",d13a8f8382ff9708dcbdef9f5af69e37
CONTENDERS 113 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/fba9e58a-2fdd-48e1-82b5-4492801ad09f/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTlhOGNkNzhmOSIsImNpcGhlcnRleHQiOiIzNWRIWXkySUtydUU5QWlEblp3UFk0QkxRK2VcL1NyQ1lweUNnRnJvZUNvMkFqcUJpZUdBRVJrbG9zTVVtdWpGWSIsIml2IjoiYmExOGMyNmRjMDFkOGNmOTdhOGMxY2RjYjlkYjg0YTAiLCJzYWx0IjoiMDhkNDE3OTVkM2NhNjViMjE4NWNmYWE5MmM0YjJlN2EifQ==,Live Analysis,qys44s,"September 1, 2021","<div class=""elementor-widget-container"">
<p><strong>2:08 - BTC TA</strong></p>
<ul>
<li>Whenever there are big aggressive positions happening very quickly at the first rejection it usually does not end well</li>
<li>Daniel never opens a long at the resistance (he does not trade breakouts)</li>
<li>When price is in the shorts opportunity zone, stops losses are usually ran before a drop (90% chance)</li>
<li>BTC likes to search for liquidity</li>
<li>ETH is an important correlation - usually when ETH is doing well, BTC should also do well</li>
</ul>
<p><strong>12:35 - ETH TA</strong></p>
<ul>
<li>Bearish patterns are not necessarily bearish - context is important</li>
<li>You have to try to think as a bigger player (what would rekt retail traders) - too obvious patterns usually won’t work</li>
<li>Daniel likes to think unconventionally</li>
</ul>
<p><strong>15:54 - BTC TA + LIVE ACTION</strong></p>
<ul>
<li>Pattern that happens quite a lot: impulse followed by consolidation, SFP and move down (or dump)</li>
<li>VWAP usually offers good scalp trades</li>
<li>BTC is often correlated to ES and ETH/BTC</li>
<li>HTF level is HTF resistance which is strong</li>
<li>VWAP goes up quicker when loads of volume comes in</li>
<li>Negative delta + increase on OI mean aggressive positions are opening. 90% of time it does not end well when it is a first touch of level. Price does initially reject but most of time retests the level so that aggressive traders get stopped out</li>
</ul>
<p><strong>42:30 - Q&amp;A + MONITORIG PRICE ACTION</strong></p>
<ul>
<li>For Daniel POC is the most important (much more than VA’s)</li>
<li>Daniel is sometimes very aggressive on taking profits and sometimes not at all</li>
<li>He looks at ETH as an indicator if altcoins are going to be strong but also every chart individually</li>
<li>Rule number one in trading is preserve your capital</li>
<li>No trade is a trade</li>
</ul>
</div>",19b7b5ea79131a45d98aac913a088c62
CONTENDERS 112 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/d7141694-451d-4cb4-8a6a-6b8b0bd75a66/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTlhOGY5ODcwYyIsImNpcGhlcnRleHQiOiJiM2hWc2NGT0plR21FcXFtYUxGSVg0V2l2Q0Q0TnhMRVNRb0hLdlNoK05kbWIrMXdKcVJkWWptdklJd1N3Q3FsIiwiaXYiOiIzNGNmYTk3OTIyNTBmMmIyZjA4OTJlMGRiMzEyMzQ3MCIsInNhbHQiOiI2NzQ2YTZiZjUxNDhjYjk5YTlhNGQ1MzA2NWRhZWIyYyJ9,Live Trading Walkthrough,qyf2t4,"August 25, 2021","<div class=""elementor-widget-container"">
<p><strong>1:20 - REVIEW OF LAST WEEK</strong></p>
<p><strong>2:58 - BTC TA</strong></p>
<ul>
<li>Daniel prefers channels to trendlines</li>
<li>When there is very big bullish momentum you have to be careful with shorting even if there are a few levels of confluence if the resistance is not HTF. There can of course be a reaction, but you have to be careful (it is best to monitor the reaction and see)</li>
<li>The way Daniel trades is to see either there is a good long, short or no trade - shorting only at the resistance and longing only at support</li>
</ul>
<p><strong>26:00 - XTZ TA</strong></p>
<ul>
<li>An amazing set-up</li>
<li>Daniel likes to swing trade alts (but he also day trades them sometimes)</li>
<li>He does TA on BTC pair only and trades USDT pair on Bybit</li>
<li>if there is no resistance there is no reason an asset should turn around</li>
</ul>
<p><strong>34:00 - BTC TA</strong></p>
<p><strong>37:00 - Q&amp;A</strong></p>
<ul>
<li>Until losing support one has to remain bullish and expect higher</li>
<li>Daniel prefers to short lower (not the exact top) so that probabilities are in his favour</li>
<li>Daniel likes to use anchored VWAP on pivot highs and lows</li>
<li>Poor highs are considered bullish</li>
<li>There is an edge to look for discrepancies between time and volume</li>
</ul>
</div>",dd3db483b1b51e3106693d36ae61a2ce
CONTENDERS 111 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/b3f7aed7-f671-4fc0-ab9f-ca46b7c5c7fe/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTlhOTI2M2IzMSIsImNpcGhlcnRleHQiOiJRSlE2WGE5UDNPanc5OGNWdGpUbE9tZHN6ckEydkNcLzY5Y21BYU1mTzltTzVjMGtGVUc1KzRuOG5LMUFMMGVPNiIsIml2IjoiOGQ3OTIyOTAxY2Q4MDUxMzA4MzJkZjA3ZmVmOWJlOWYiLCJzYWx0IjoiYjE1NmJjYTljM2JhOWYzYjFmZGUyY2Q1YmE3MzY0N2MifQ==,TPO Series Part 14: TPO Finale,qy1z2h,"August 18, 2021","<div class=""elementor-widget-container"">
<p><strong>2:41 - REVIEW OF LAST WEEK’S TRADE</strong></p>
<p><strong>6:22 - REVIEW OF LAST WEEK’S IGOR SESSIONS</strong></p>
<ul>
<li>nsPOC’s offer good (intraday) trades</li>
<li>With CCV set-ups you have to be aware of the context - even when there is acceptance above the pdVAH it is not a good idea to buy onto CC (or any other) resistance</li>
<li>There should be at least 2-4 levels of confluence for a good trade set-up</li>
</ul>
<p><strong>13:45 - SESSIONS EXAMPLES</strong></p>
<ul>
<li>Daniel likes to mark uptrend POC</li>
<li>There is never a random pivot</li>
<li>(n)POC’s are very strong levels</li>
<li>Daniel uses Fibonacci with EW’s</li>
<li>He likes to verify volume levels on TV also (he trusts Exo more though)</li>
<li>It is always better idea to set an alert instead of pre-set orders</li>
</ul>
<p><strong>47:29 - Q&amp;A</strong></p>
<ul>
<li>Igor time does not tell us the direction but often times there is a pivot low or pivot high put in at that time (with buyback)</li>
<li>With Igor time, you have to be able to read the context of the market correctly (it adds the confluence factor)</li>
<li>Majority of Daniel’s entries are at market and majority of exits of the trades are at limit</li>
<li>The context is the most important thing in trading</li>
<li>Rejecting off a HTF level with bearish divergences and new shorts opening on the way down ‘beats’ the intraday trade set-up (for instance CC+VWAP) - so if you want to take the very best trades you have to read the context correctly</li>
<li>Always trade level to level</li>
<li>A good trader never holds a bias and only trades based on what is happening on the chart</li>
</ul>
</div>",8329189bab2723a1d9ed4dabb72b24fe
CONTENDERS 110 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/80d30554-38b3-43a3-91c3-ac6da9d5193a/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTlhOTUyNjE2YSIsImNpcGhlcnRleHQiOiJcLzB2WVA3SWdZNTRadTE2eE14ZlZxbnMyYkZJOWc2K3ArQU95OVVCeWNlM1wvK0JiYVh2M01idEJQXC85b2hURmFoIiwiaXYiOiJiZThhMTk2YjBmODU1NjQ2YTcyOGIzNTk1OTA0MmIwNiIsInNhbHQiOiI5MTQ4ZDcyMWYyZTlkZjhhNmNhM2RjYjYyMzJiNDZhOCJ9,TPO Series Part 13: Igor Time and Sessions,qxp4ga,"August 11, 2021","<div class=""elementor-widget-container"">
<p><strong>1:17 - IGOR TIME AND SESSIONS EXAMPLES</strong></p>
<ul>
<li>In uptrend POC’s of previous sessions act like supports</li>
<li>Daniel never trades solely off TPO, he uses other tools and technical analysis for confluence</li>
<li>When there is a range, Daniel merges it</li>
<li>Daniel mostly does not trade the middle of the channel because it is a 50-50 trade but when the trade has so many layers of confluence, he does</li>
<li>You always need to know where you would take the next trade and what you’d be looking for when price comes there</li>
<li>Daniel uses Igor time and Igor session to foresee what could happen at what time</li>
</ul>
<p><strong>33:36 - Q&amp;A</strong></p>
<ul>
<li>Igor Times are not the times when sessions open, they are the times when Igor finds most volatility happening and/or volume injections</li>
<li>Daniel knows that the nPOC is relevant visually (he sees other confluence, context, does some more analysis)</li>
<li>Daniel usually just looks for the POC’s of previous sessions, not HVN’s</li>
<li>Second time the level is touched, it is still a valid level but the strength lowers every time level is touched</li>
<li>When level is lost on the massive increase of OI and negative delta do not rush into a trade but look for the level to be reclaimed (trapped shorts) - that is a good long set-up</li>
<li>Record your own statistics, it is very helpful</li>
<li>Igor sessions 2 and 3 generally have the most volume, that is why Daniel prefers them</li>
<li>Daniel likes to use Fib time with harmonics and EW’s</li>
</ul>
</div>",aa5640fab784021c200fe206d956d829
CONTENDERS 109 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/f73411a0-0355-47a8-bb95-a238409e0a7a/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTlhOTdiMjJlZSIsImNpcGhlcnRleHQiOiIrRU04U2R3ekE1WUUrOU50eVZud1dOakl2SjVsWm9ZRW1jcW1HMUNkNXV6VEdZSk9uaEZYaU1leG9WZVVteGQ3IiwiaXYiOiI5ZTQ3YWUxOTEwZDY2MDM3ZWM1ZTQwOWI3NTU2MDRjZSIsInNhbHQiOiJiYWQ3YjYyMTNlNGUxMDk4YjEzMWI2Y2UzN2Y1MGY0NiJ9,TPO Series Part 12: Igor Time Part 2,qxc4eq,"August 4, 2021","<div class=""elementor-widget-container"">
<p><strong>1:49 - IGOR TIME</strong></p>
<ul>
<li>There are 4 Igor Sessions in a day</li>
<li>Each new session starts on ‘Igor Time’</li>
<li>Igor Time is when volatility / a volume injection happens</li>
<li>Igor Sessions are always on the same time</li>
<li>At the start of each session we look for a ‘major move/pivot’ to be put in</li>
<li>Being able to read the context of the market is of upmost importance (Igor Time will not tell you the direction of the move)</li>
</ul>
<p><strong>6:32 - EXAMPLES</strong></p>
<p><strong>14:24 - IGOR TIME</strong></p>
<ul>
<li>Igor Session Times are different than the standard London, New York and Asia time opens</li>
<li>Igor Times are from statistics gathered on where there is most volatility at set points during the day</li>
<li>Igor Times are subject to change should there be a new pattern emerge (just like the most volatile day is Wednesday)</li>
<li>Igor Time is different than Fibonacci time</li>
<li>Fib time is used to predict a move weeks in advance while Igor Time is used on the intraday basis</li>
<li>It is possible to use them together - for instance you have a date from Fib time and then use Igor Time for the move in that daily pivot</li>
<li>To predict the direction of the move you have to read the context correctly. If you cannot, then simply wait for the move to happen and then trade the reaction</li>
<li>The most common moves that happen on Igor time are SFP’s or the start of a major squeeze / move as volume is injected by the larger traders</li>
<li>Also, the moves do not happen on every Igor Session</li>
<li>Generally, the most volatility happens on Igor Session 3</li>
<li>Daniel’s scale of most to least favourite sessions: 3, 2, 4, 1 (though they are all good and all get moves)</li>
</ul>
<p><strong>31:55 - Q&amp;A</strong></p>
<ul>
<li>Daniel does not use IB in these sessions but Igor does</li>
</ul>
<p><strong>39:15 - SUMMARY</strong></p>
<p><strong>40:26 - Q&amp;A</strong></p>
</div>",3efc1d34908d991423d07c1f1db58283
CONTENDERS 108 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/dd68dd63-52b6-4433-ab1c-31166c12d58a/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTlhOWFjOWEzOCIsImNpcGhlcnRleHQiOiJhVkhyZjFWbDgzNmo5NURteDR5dzE4c3Rod0xBWnBZanB4Q0VoVE1VNUJFYmhCXC80aWtFaHVjcEZ2YnJ0VWNwQyIsIml2IjoiZDBhYjk0ZWMyYzVhNTE2MjkzMWU0ZmJhNTVmZTYyYjUiLCJzYWx0IjoiYWQ5MjQxZThhODM4MjgyYjkxZDI0MTU3YjhkNDJmZjIifQ==,TPO Series Part 11: Igor Sessions #1,qwz3tp,"July 28, 2021","<div class=""elementor-widget-container"">
<p><strong>1:57 - IGOR SESSION</strong></p>
<ul>
<li>Igor sessions are taken from ‘Igor Time’ theory (in pt. 2)</li>
<li>Igor sessions are similar to TPO charts but Daniel trades them differently</li>
<li>They are primarily used by day traders (though swing traders can find them helpful)</li>
<li>Daniel likes to use the nsPOC of the previous session (as the level to be aware of)</li>
<li>From Daniel’s statistics, if you have one other strong factor of confluence with the nsPOC from previous session, there is 86% win rate.</li>
<li>The reason for this is the last session leaves ‘trapped traders’ and traders like himself using it to scalp trade from</li>
<li>Igor sessions can be used on the HTF in the same way as we trade nPOC on the daily</li>
<li>The reason Daniel prefers them on the LTF is because they provide amazing scalps from the previous session liquidity. That said, if a nsPOC is left on the HTF it is still something to be noted down</li>
<li>It happens quite often that the price is trading between two nsPOCs</li>
<li>Daniel would never trade nsPOC alone, there has to be confluence</li>
<li>One of his favourite set-ups intraday are a nsPOC onto the VWAP when the nsPOC is also a SFP type of set-up</li>
<li>A double session POC with a nsPOC is a very strong level (the more POC there are at a certain level, the stronger the level)</li>
<li>We can still merge profiles together in the Igor sessions</li>
<li>Daniel only likes to really merge Igor sessions together when the POCs are overlapping each other</li>
<li>As Igor sessions are used primarily for day traders it is helpful when trading a trending day</li>
<li>On a trending day, you should see the POC of each session rise and act as support. When the POC of the previous session is lost, it is a good sign that the trending day is over. It signifies weakness of the trend and price is likely to either consolidate in a range or retrace lower</li>
<li><em>NOTE:</em> Igor time is highly influential (in pt. 2)</li>
</ul>
<p><strong>30:18 - Q&amp;A</strong></p>
<ul>
<li>In this strategy volume is more relevant to be aware of - there are four sessions and you are looking for the trapped traders in the previous session not where the most time was spent</li>
<li>Daniel does not have a set period of how long the nsPOCs are valid for but he would not go back more than 2 weeks (usually just up to 7 days)</li>
<li>Daniel solely trades of nsPOCs not VAs or IBs at the moment (it may change)</li>
</ul>
<p><strong>50:22 - SUMMARY</strong></p>
</div>",c5d3dc24fe40b97bdf890b96e27d238d
CONTENDERS 107 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/27a5d8c9-4463-4c05-81ae-2f1893d6eb5e/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTlhOWRiYWVlMSIsImNpcGhlcnRleHQiOiJyOVdOMDZNMjBFaUFCNU9wRWpoSE1TV1k1dlhDUllTSEJ3eHlBUDVTaFZveFRNdDlIc0hoTWpCVmdcLzVoaEhCTSIsIml2IjoiNTI1NzZhZmQzMWRiMTJiNDIzNDRhYmMzODZmYTljNGQiLCJzYWx0IjoiMDg3ZDcwMGFkZTc5ZDlkOTVlY2VmMzNkOTcyNDk3NTMifQ==,TPO Series Part 10: TPO in practice 2,qwm871,"July 21, 2021","<div class=""elementor-widget-container"">
<p><strong>1:12 - RECAP FROM LAST WEEK</strong></p>
<p><strong>6:19 - TPO THEORY APPLIED TO BTC LIVE</strong></p>
<ul>
<li>You always have to know the context of the move</li>
<li>On the way down, single prints are supposed to act like support. If price gets acceptance into SPs they get filled.</li>
<li>There is never a random pivot in trading</li>
</ul>
<p><strong>25:00 - POTENTIAL SET-UP</strong></p>
<ul>
<li>Daniel goes envisions possible scenarios and where he’d take a trade</li>
<li>Time is playing a crucial factor here</li>
<li>Also, it is important not to pre-set but better wait for the reaction</li>
<li>Context is very important</li>
</ul>
<p><strong>38:49 - Q&amp;A</strong></p>
<ul>
<li>Daniel would never take a trade just because of single prints but he always looks for confluence</li>
<li>Daniel always trades of CVD divergences on LTF but is just aware of HTF (because it does not get you the entry)</li>
<li>For Daniel, intraday value areas are not so important because they are not so strong levels</li>
<li>Just because you take profit on the long it does not equal short and the opposite</li>
</ul>
</div>",37998056530dabaa8d0720143b0e5ba9
CONTENDERS 106 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/25e9c063-706a-45bc-a1e0-49b57c2172ab/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTlhYTBhOWI1ZSIsImNpcGhlcnRleHQiOiI0UDRsM1dqdmZ6TFJzM0NiUGl2XC9nT1dzc0lOdWxuUmc5cUhWZUlJSVdtcHN4UFMyV2RiNDR2RWl0elBcLzBPQXYiLCJpdiI6IjUwODgwZmEyNTFkNWVmZWE3MzljOWQ0ZTJiOWNhZjZjIiwic2FsdCI6ImM3ODFjNWEwMWIzMDgzODIwNDVhNDEwYjcxMjQ1OTlmIn0=,TPO Series Part 9: TPO in practice 1,qw96iy,"July 14, 2021","<div class=""elementor-widget-container"">
<p><strong>2:20 - TPO THEORY APPLIED TO BTC LIVE</strong></p>
<ul>
<li>We start on daily TF and find a range. When the range goes back further than you can merge in Exocharts, you have to either use Sierra Charts, Atas or simply TradingView. The last one only gives us the volume profile.</li>
<li>After marking daily range, switch to 4H chart and find local range. As the data does not go that far, you can merge on Exo.</li>
<li>Search for discrepancies, mark out the furthest out levels</li>
<li>Daniel trusts Exo the most when it comes to values</li>
<li>Then Daniel makes notes of nPOC’s</li>
<li>Daniel always merges TPO profiles of the area price came from (where the VA’s are very well lined up together)</li>
<li>There is never a random pivot, all is backed up with TA</li>
<li>When you see there is no trade based on TPO charts, use other tools, such as Fibonacci</li>
</ul>
<p><strong>39:05 - POTENTIAL TRADE SET-UP</strong></p>
<ul>
<li>The levels with the best confluence can still be broken that is why you never pre-set the level</li>
<li>Trade based off of the reaction</li>
<li>The other reason Daniel does not pre-set is also because the R:R ratio is then significantly worse</li>
<li>When price puts in the low, gets the good reaction, invalidation is very simple and small</li>
<li>Combining knowledge from before with the TPO theory you can work out very good entry, target and invalidation</li>
<li>Spending 95% of the time on analysis and 5% of the time taking the trade - we are very well prepared</li>
<li>The only thing is, you have to accept the trade can either win or lose even if the probabilities are high</li>
</ul>
</div>",49788faa8e578aea7e2ba5bccaf6f4a4
